UTC_TX,Latitude_raw_TX,Latitude_dir_TX,Longitude_raw_TX,Longitude_dir_TX,speed_raw_TX,heading_raw_TX,seq_num_TX,UTC_RX,Latitude_raw_RX,Latitude_dir_RX,Longitude_raw_RX,Longitude_dir_RX,speed_raw_RX,heading_raw_RX,IPG,Latency,Distance_RXTX,UTC_RAW_GPS,diff
163913.10,4437.65943,N,01056.97189,E,21.269,278.05,1708,163913.105047,4437.66227,N,01057.00039,E,21.843,249.03,395.093000,5.047000,10.083851,163913.30,194953
163913.60,4437.66003,N,01056.96796,E,20.515,284.55,1709,163913.606091,4437.66125,N,01056.99642,E,21.392,252.01,501.044000,6.091000,8.881835,163913.80,193909
163914.40,4437.66161,N,01056.96217,E,19.473,294.83,1711,163914.411132,4437.65986,N,01056.98928,E,21.195,257.79,805.041000,11.132000,8.801149,163914.70,288868
163914.90,4437.66296,N,01056.95888,E,19.253,301.97,1712,163914.907030,4437.65956,N,01056.98695,E,20.164,261.08,495.898000,7.030000,10.557934,163915.00,92970
163915.60,4437.66511,N,01056.95463,E,19.002,306.85,1713,163915.603637,4437.65914,N,01056.98149,E,20.299,267.25,696.607000,3.637000,13.715775,163915.70,96363
163916.30,4437.66735,N,01056.95060,E,18.645,307.96,1714,163916.308934,4437.65923,N,01056.97602,E,19.924,273.71,705.297000,8.934000,16.891098,163916.40,91066
163917.00,4437.66953,N,01056.94668,E,18.177,307.90,1715,163917.007931,4437.65984,N,01056.97061,E,20.111,281.88,698.997000,7.931000,19.355795,163917.10,92069
163917.70,4437.67164,N,01056.94286,E,17.471,307.63,1716,163917.705977,4437.66102,N,01056.96549,E,19.744,290.97,698.046000,5.977000,20.832810,163917.80,94023
163918.50,4437.67394,N,01056.93869,E,16.667,307.02,1717,163918.505059,4437.66288,N,01056.95996,E,19.561,298.11,799.082000,5.059000,21.478604,163918.60,94941
163919.30,4437.67610,N,01056.93466,E,15.874,306.73,1718,163919.302985,4437.66517,N,01056.95486,E,19.374,303.84,797.926000,2.985000,21.153494,163919.40,97015
163920.20,4437.67839,N,01056.93034,E,15.425,306.59,1719,163920.206351,4437.66798,N,01056.94954,E,19.140,306.47,903.366000,6.351000,20.143712,163920.30,93649
163921.10,4437.68062,N,01056.92610,E,14.941,306.93,1720,163921.103349,4437.67088,N,01056.94423,E,18.988,307.17,896.998000,3.349000,18.861680,163921.20,96651
163922.00,4437.68279,N,01056.92191,E,14.721,306.32,1721,163922.010040,4437.67489,N,01056.93704,E,17.105,307.34,906.691000,10.040000,15.336176,163922.50,489960
163922.90,4437.68490,N,01056.91784,E,14.006,306.29,1722,163922.903985,4437.67629,N,01056.93451,E,16.240,306.77,893.945000,3.985000,16.730759,163923.00,96015
163923.80,4437.68686,N,01056.91404,E,12.676,306.42,1723,163923.810986,4437.67860,N,01056.93013,E,15.254,305.58,907.001000,10.986000,16.059527,163923.90,89014
163924.20,4437.68764,N,01056.91255,E,11.421,307.04,1724,163924.202975,4437.67978,N,01056.92776,E,14.748,304.47,391.989000,2.975000,15.272651,163924.40,197025
163924.70,4437.68850,N,01056.91097,E,9.562,307.69,1725,163924.708988,4437.68229,N,01056.92290,E,13.371,306.12,506.013000,8.988000,12.058686,163925.50,791012
163925.10,4437.68908,N,01056.90994,E,8.009,308.65,1726,163925.498406,4437.68250,N,01056.92249,E,13.103,305.84,789.418000,398.406000,12.769003,163925.60,101594
163926.10,4437.69040,N,01056.90781,E,6.777,314.14,1727,163926.107387,4437.68450,N,01056.91876,E,11.391,306.77,608.981000,7.387000,11.422615,163926.60,492613
163926.70,4437.69130,N,01056.90677,E,7.085,322.35,1728,163926.713485,4437.68488,N,01056.91807,E,11.126,307.66,606.098000,13.485000,12.376927,163926.80,86515
163927.00,4437.69182,N,01056.90632,E,7.507,328.50,1729,163927.005075,4437.68544,N,01056.91706,E,10.959,308.01,291.590000,5.075000,12.259925,163927.10,94925
163927.40,4437.69262,N,01056.90581,E,7.886,336.04,1730,163927.409032,4437.68634,N,01056.91544,E,10.366,308.23,403.957000,9.032000,11.995764,163927.60,190968
163927.60,4437.69304,N,01056.90565,E,7.933,343.44,1731,163927.609972,4437.68652,N,01056.91513,E,10.276,308.48,200.940000,9.972000,12.417252,163927.70,90028
163927.80,4437.69348,N,01056.90553,E,8.059,348.88,1732,163927.813979,4437.68686,N,01056.91453,E,9.855,308.25,204.007000,13.979000,12.565558,163927.90,86021
163928.00,4437.69393,N,01056.90548,E,7.988,354.46,1733,163928.011012,4437.68719,N,01056.91395,E,9.456,308.01,197.033000,11.012000,12.749754,163928.10,88988
163928.20,4437.69438,N,01056.90549,E,8.089,0.60,1734,163928.206974,4437.68766,N,01056.91312,E,8.970,308.83,195.962000,6.974000,12.664910,163928.40,193026
163928.50,4437.69504,N,01056.90560,E,8.012,8.00,1735,163928.506043,4437.68795,N,01056.91260,E,8.517,308.10,299.069000,6.043000,13.308266,163928.60,93957
163928.70,4437.69548,N,01056.90574,E,7.944,12.41,1736,163928.706335,4437.68823,N,01056.91211,E,8.156,308.74,200.292000,6.335000,13.572878,163928.80,93665
163929.10,4437.69633,N,01056.90611,E,7.957,18.77,1737,163929.110396,4437.68887,N,01056.91096,E,7.403,307.38,404.061000,10.396000,13.902497,163929.30,189604
163929.60,4437.69733,N,01056.90667,E,7.599,24.20,1738,163929.608365,4437.68951,N,01056.90958,E,6.960,300.02,497.969000,8.365000,14.518989,163929.90,291635
163930.00,4437.69805,N,01056.90719,E,7.098,28.33,1739,163930.009367,4437.68986,N,01056.90835,E,6.915,288.55,401.002000,9.367000,15.182144,163930.40,390633
163930.50,4437.69883,N,01056.90787,E,6.271,33.21,1740,163930.506983,4437.68995,N,01056.90785,E,6.703,284.75,497.616000,6.983000,16.456850,163930.60,93017
163930.90,4437.69935,N,01056.90836,E,5.241,34.69,1741,163930.906366,4437.69006,N,01056.90575,E,6.693,268.06,399.383000,6.366000,17.234689,163931.40,493634
163931.30,4437.69976,N,01056.90876,E,4.101,35.61,1742,163931.402285,4437.69001,N,01056.90499,E,6.599,264.24,495.919000,102.285000,18.104958,163931.70,297715
163931.70,4437.70007,N,01056.90905,E,2.899,33.24,1743,163931.708055,4437.68994,N,01056.90450,E,6.302,259.48,305.770000,8.055000,18.823558,163931.90,191945
163932.00,4437.70022,N,01056.90918,E,1.857,33.85,1744,163932.015940,4437.68985,N,01056.90401,E,6.411,256.06,307.885000,15.940000,19.281418,163932.10,84060
163932.40,4437.70031,N,01056.90926,E,0.654,31.52,1745,163932.406095,4437.68967,N,01056.90305,E,6.184,255.59,390.155000,6.095000,19.807423,163932.50,93905
163932.60,4437.70032,N,01056.90926,E,0.242,,1746,163932.610976,4437.68959,N,01056.90258,E,6.064,256.98,204.881000,10.976000,19.987281,163932.70,89024
163933.60,4437.70031,N,01056.90922,E,0.040,,1747,163933.613038,4437.68946,N,01056.90055,E,4.272,273.24,1002.062000,13.038000,20.277263,163933.70,86962
163934.60,4437.70032,N,01056.90918,E,0.040,,1748,163934.612386,4437.68978,N,01056.89940,E,2.122,301.25,999.348000,12.386000,19.754961,163934.80,187614
163935.80,4437.70033,N,01056.90914,E,0.022,,1749,163935.807400,4437.68996,N,01056.89897,E,0.149,,1195.014000,7.400000,19.461715,163935.90,92600
163936.70,4437.70034,N,01056.90909,E,0.039,,1750,163936.708368,4437.68991,N,01056.89904,E,0.623,69.54,900.968000,8.368000,19.565880,163936.80,91632
163937.70,4437.70035,N,01056.90905,E,0.030,,1751,163937.707071,4437.68957,N,01056.89997,E,2.783,116.88,998.703000,7.071000,20.165068,163938.00,292929
163938.70,4437.70035,N,01056.90901,E,0.034,,1752,163938.709021,4437.68931,N,01056.90081,E,2.507,112.96,1001.950000,9.021000,20.608975,163938.90,190979
163939.70,4437.70035,N,01056.90898,E,0.040,,1753,163939.709957,4437.68881,N,01056.90194,E,2.514,128.07,1000.936000,9.957000,21.491759,163940.30,590043
163940.70,4437.70035,N,01056.90896,E,0.034,,1754,163940.703030,4437.68856,N,01056.90241,E,3.223,127.44,993.073000,3.030000,21.939032,163940.80,96970
163941.70,4437.70034,N,01056.90896,E,0.021,,1755,163941.710344,4437.68801,N,01056.90346,E,3.255,126.24,1007.314000,10.344000,22.910760,163941.80,89656
163942.70,4437.70033,N,01056.90895,E,0.045,,1756,163942.707047,4437.68758,N,01056.90433,E,2.033,126.41,996.703000,7.047000,23.670020,163942.80,92953
163943.70,4437.70032,N,01056.90893,E,0.017,,1757,163943.707021,4437.68739,N,01056.90474,E,0.866,121.72,999.974000,7.021000,23.995846,163943.90,192979
163944.70,4437.70031,N,01056.90891,E,0.032,,1758,163944.706036,4437.68727,N,01056.90502,E,0.940,125.98,999.015000,6.036000,24.194861,163944.80,93964
163945.70,4437.70032,N,01056.90889,E,0.041,,1759,163945.707431,4437.68709,N,01056.90541,E,0.729,124.85,1001.395000,7.431000,24.540963,163945.90,192569
163946.70,4437.70033,N,01056.90886,E,0.029,,1760,163946.703397,4437.68709,N,01056.90545,E,0.047,,995.966000,3.397000,24.558584,163946.80,96603
163947.70,4437.70036,N,01056.90881,E,0.748,8.13,1761,163947.708064,4437.68706,N,01056.90546,E,0.029,,1004.667000,8.064000,24.668933,163948.10,391936
163947.80,4437.70034,N,01056.90881,E,0.087,,1762,163948.101465,4437.68706,N,01056.90547,E,0.037,,393.401000,301.465000,24.631776,163948.30,198535
